Type,v,w
curve,5,0.29265
curve,5,0.2944
curve,5,0.2556
curve,5,0.2576
curve,5,0.2091
curve,5,0.2116
curve,5,0.1728
curve,5,0.1748
curve,5,0.14229999999999998
curve,5,0.145
curve,5,0.1079
curve,5,0.11
curve,5,0.0835
curve,5,0.085
curve,5,0.06910000000000001
curve,5,0.07
curve,5,0.059399999999999994
curve,5,0.06
straight,13,0.0383
straight,13,0.0378
straight,13,0.0437
straight,13,0.0432
curve,5,0.1436
curve,5,0.14
curve,5,0.34140000000000004
curve,5,0.33
curve,5,0.47109999999999996
curve,5,0.46109999999999995
curve,5,0.5163
curve,5,0.5133
curve,5,0.5087
curve,5,0.50895
curve,5,0.47675
curve,5,0.4785
curve,5,0.4095
curve,5,0.41324999999999995
curve,5,0.33044999999999997
curve,5,0.33494999999999997
curve,5,0.22454999999999997
curve,5,0.23054999999999998
curve,5,0.10314999999999999
curve,5,0.1104
curve,5,0.1104
curve,5,-0.0814
curve,5,-0.07
straight,13,-0.1617
straight,13,-0.1512
curve,5,-0.5238
curve,5,-0.51
curve,5,-0.7748999999999999
curve,5,-0.7568999999999999
straight,9,-0.7827
straight,9,-0.7496999999999999
exception,5,-1.2995
exception,5,-1.29
exception,5,-1.506
exception,5,-1.4925
exception,5,-1.507
exception,5,-1.49175
exception,5,-1.4602499999999998
exception,5,-1.4625
exception,5,-1.354
exception,5,-1.36175
exception,5,-1.4032499999999999
exception,5,-1.4137499999999998
exception,5,-1.21375
exception,5,-1.22625
exception,5,-0.9157500000000001
exception,5,-0.931
exception,5,-0.7294999999999999
exception,5,-0.74625
curve,5,-0.47825
curve,5,-0.495
curve,5,-0.2815
curve,5,-0.296
curve,5,-0.0827
curve,5,-0.0957
curve,5,0.102
curve,5,0.09
straight,13,0.12825
straight,13,0.12150000000000001
curve,5,0.25065
curve,5,0.2484
curve,5,0.17049999999999998
curve,5,0.174
curve,5,0.174
curve,5,-0.0836
curve,5,-0.30155
curve,5,-0.2898
curve,5,-0.2898
straight,13,-0.33530000000000004
curve,5,-0.8971
curve,5,-0.88
curve,5,-0.9771999999999998
curve,5,-0.9656999999999999
curve,5,-1.1588999999999998
curve,5,-1.1483999999999999
curve,5,-1.11125
curve,5,-1.108
curve,5,-1.1207500000000001
curve,5,-1.12
curve,5,-1.08175
curve,5,-1.084
curve,5,-1.0075
curve,5,-1.012
curve,5,-0.961
curve,5,-0.964
curve,5,-1.015
curve,5,-1.012
curve,5,-1.012
straight,9,-0.68465
straight,9,-0.67865
exception,5,-1.19075
exception,5,-1.3612499999999998
exception,5,-1.3499999999999999
exception,5,-1.6300000000000001
exception,5,-1.6125
exception,5,-1.6125
exception,5,-1.737
exception,5,-1.71275
exception,5,-1.85625
exception,5,-1.8459999999999999
exception,5,-1.9159999999999997
exception,5,-1.9109999999999998
exception,5,-1.9284999999999999
exception,5,-1.92725
exception,5,-1.8957499999999998
exception,5,-1.898
exception,5,-1.744
exception,5,-1.755
exception,5,-1.503
exception,5,-1.521
exception,5,-1.3267499999999999
exception,5,-1.3475
exception,5,-0.9875
exception,5,-1.0115
exception,5,-0.659
exception,5,-0.6825
curve,5,-0.34325
curve,5,-0.3675
curve,5,-0.011500000000000003
curve,5,-0.03375
curve,5,0.31045
curve,5,0.29145
straight,13,0.3461
straight,13,0.3321
curve,5,0.69605
curve,5,0.6872999999999999
curve,5,0.717
curve,5,0.712
curve,5,0.6275000000000001
curve,5,0.63
curve,5,0.43
curve,5,0.4425
curve,5,0.17049999999999998
curve,5,0.1875
curve,5,-0.13575
curve,5,-0.116
curve,5,-0.54565
curve,5,-0.5244
curve,5,-1.0046
curve,5,-0.98
curve,5,-1.1976
curve,5,-1.17885
straight,9,-0.80435
straight,9,-0.79135
exception,5,-1.3152499999999998
exception,5,-1.3087499999999999
exception,5,-1.4647499999999998
exception,5,-1.4549999999999998
exception,5,-1.5094999999999998
exception,5,-1.49175
exception,5,-1.47425
exception,5,-1.4755
exception,5,-1.381
exception,5,-1.38775
exception,5,-1.44525
exception,5,-1.4549999999999998
exception,5,-1.259
exception,5,-1.27125
exception,5,-0.9652499999999999
exception,5,-0.98
exception,5,-0.7779999999999999
exception,5,-0.7949999999999999
curve,5,-0.523
curve,5,-0.54
curve,5,-0.304
curve,5,-0.32
curve,5,-0.0996
curve,5,-0.11309999999999999
curve,5,0.0926
curve,5,0.08
curve,5,0.23900000000000002
curve,5,0.23
curve,5,0.2369
curve,5,0.2349
curve,5,0.20729999999999998
curve,5,0.20879999999999999
curve,5,0.1352
curve,5,0.1392
curve,5,0.005799999999999999
curve,5,0.013049999999999999
curve,5,0.013049999999999999
curve,5,-0.14795
curve,5,-0.1392
curve,5,-0.3218
curve,5,-0.31279999999999997
straight,13,-0.32225
straight,13,-0.3105
curve,5,-0.8135
curve,5,-0.8
curve,5,-1.0916
curve,5,-1.0700999999999998
exception,5,-1.5385
exception,5,-1.5
exception,5,-1.736
exception,5,-1.72125
exception,5,-1.69825
exception,5,-1.6835
exception,5,-1.8619999999999999
exception,5,-1.8492499999999998
exception,5,-1.95075
exception,5,-1.9435
exception,5,-2.0134999999999996
exception,5,-2.0084999999999997
exception,5,-2.04
exception,5,-2.03775
exception,5,-2.02375
exception,5,-2.02475
exception,5,-1.9477499999999999
exception,5,-1.95325
exception,5,-1.79575
exception,5,-1.807
exception,5,-1.5059999999999998
exception,5,-1.5274999999999999
exception,5,-1.28875
exception,5,-1.3125
exception,5,-0.915
exception,5,-0.9415
exception,5,-0.9415
exception,5,-0.5365
curve,5,-0.19974999999999998
curve,5,-0.22499999999999998
curve,5,0.185
curve,5,0.16
curve,5,0.7088000000000001
curve,5,0.68
curve,5,0.8537999999999999
curve,5,0.8395499999999999
curve,5,0.891
curve,5,0.884
curve,5,0.867
curve,5,0.868
curve,5,0.77025
curve,5,0.776
curve,5,0.64
curve,5,0.648
curve,5,0.461
curve,5,0.47200000000000003
curve,5,0.2595
curve,5,0.272
curve,5,0.038250000000000006
curve,5,0.052000000000000005
curve,5,-0.19725
curve,5,-0.184
curve,5,-0.184
straight,13,-0.24960000000000002
straight,13,-0.2376
curve,5,-0.5794
curve,5,-0.5704
curve,5,-0.7555999999999999
curve,5,-0.7438499999999999
curve,5,-0.9687500000000001
curve,5,-0.9520000000000001
curve,5,-0.9435000000000001
curve,5,-0.9440000000000001
curve,5,-0.8049999999999999
curve,5,-0.8099999999999999
curve,5,-0.6539999999999999
curve,5,-0.66375
curve,5,-0.48375
curve,5,-0.495
curve,5,-0.31125
curve,5,-0.324
curve,5,-0.10300000000000001
curve,5,-0.116
curve,5,0.10844999999999999
curve,5,0.0957
curve,5,0.3697
curve,5,0.355
curve,5,0.5352
curve,5,0.525
curve,5,0.56255
curve,5,0.5568
curve,5,0.5375
curve,5,0.536
curve,5,0.50625
curve,5,0.508
curve,5,0.44
curve,5,0.444
curve,5,0.342
curve,5,0.34800000000000003
curve,5,0.21625
curve,5,0.224
curve,5,0.0872
curve,5,0.0957
curve,5,0.0957
curve,5,-0.0637
curve,5,-0.2296
curve,5,-0.22
curve,5,-0.22
curve,5,-0.34190000000000004
curve,5,-0.335
curve,5,-0.4092
curve,5,-0.405
curve,5,-0.4211
curve,5,-0.41859999999999997
curve,5,-0.41859999999999997
curve,5,-0.39125
curve,5,-0.3593
curve,5,-0.36105
curve,5,-0.36105
curve,5,-0.30125
curve,5,-0.3045
curve,5,-0.24929999999999997
curve,5,-0.25229999999999997
curve,5,-0.18919999999999998
curve,5,-0.19319999999999998
curve,5,-0.1059
curve,5,-0.1104
curve,5,-0.0246
curve,5,-0.03
curve,5,0.0707
curve,5,0.065
straight,13,0.06755
straight,13,0.0648
curve,5,0.16240000000000002
curve,5,0.16
curve,5,0.1918
curve,5,0.19
curve,5,0.19419999999999998
curve,5,0.19319999999999998
curve,5,0.1447
curve,5,0.1472
curve,5,0.1472
curve,5,0.089
curve,5,0.092
curve,5,0.0205
curve,5,0.025
curve,5,-0.0545
curve,5,-0.05
curve,5,-0.1136
curve,5,-0.11
curve,5,-0.1895
curve,5,-0.185
curve,5,-0.2433
curve,5,-0.24
curve,5,-0.2612
curve,5,-0.26
curve,5,-0.26
curve,5,-0.26
curve,5,-0.23879999999999998
curve,5,-0.24
curve,5,-0.1976
curve,5,-0.2
curve,5,-0.16290000000000002
curve,5,-0.165
curve,5,-0.1067
curve,5,-0.11
curve,5,-0.0517
curve,5,-0.055
straight,13,0.008650000000000001
straight,13,0.0054
straight,13,0.029000000000000005
straight,13,0.027000000000000003
curve,5,0.07120000000000001
curve,5,0.07
curve,5,0.07
curve,5,0.07
curve,5,0.0276
curve,5,0.03
curve,5,-0.0018
curve,5,-0.0
curve,5,-0.0424
curve,5,-0.04
curve,5,-0.0665
curve,5,-0.065
straight,13,-0.05280000000000001
straight,13,-0.051300000000000005
straight,13,-0.069
straight,13,-0.0675
curve,5,-0.1833
curve,5,-0.18
curve,5,-0.28200000000000003
curve,5,-0.276
curve,5,-0.37139999999999995
curve,5,-0.36539999999999995
curve,5,-0.35619999999999996
curve,5,-0.35669999999999996
curve,5,-0.3061
curve,5,-0.30884999999999996
curve,5,-0.24415
curve,5,-0.2484
curve,5,-0.1611
curve,5,-0.1656
curve,5,-0.074
curve,5,-0.08
curve,5,0.0207
curve,5,0.015
curve,5,0.1157
curve,5,0.11
curve,5,0.1895
curve,5,0.185
curve,5,0.1993
curve,5,0.1978
curve,5,0.1978
curve,5,0.1978
curve,5,0.17355
curve,5,0.1748
curve,5,0.136
curve,5,0.138
curve,5,0.0895
curve,5,0.092
curve,5,0.01925
curve,5,0.023
curve,5,-0.06509999999999999
curve,5,-0.06
curve,5,-0.1342
curve,5,-0.13
straight,13,-0.10560000000000001
straight,13,-0.10260000000000001
curve,5,-0.2218
curve,5,-0.22
curve,5,-0.3048
curve,5,-0.3
curve,5,-0.3898
curve,5,-0.3828
curve,5,-0.3736
curve,5,-0.3741
curve,5,-0.3281
curve,5,-0.3306
curve,5,-0.27685000000000004
curve,5,-0.2806
curve,5,-0.18844999999999998
curve,5,-0.19319999999999998
curve,5,-0.104
curve,5,-0.11
curve,5,0.006599999999999999
curve,5,-0.0
straight,13,0.059000000000000004
straight,13,0.054000000000000006
curve,5,0.17420000000000002
curve,5,0.17
curve,5,0.20005
curve,5,0.1978
curve,5,0.23174999999999998
curve,5,0.22999999999999998
curve,5,0.2037
curve,5,0.20445
curve,5,0.15385
curve,5,0.1566
curve,5,0.08759999999999998
curve,5,0.09134999999999999
curve,5,0.02385
curve,5,0.0276
curve,5,-0.0548
curve,5,-0.05
curve,5,-0.12419999999999999
curve,5,-0.12
straight,13,-0.10905000000000001
straight,13,-0.1053
straight,13,-0.1348
straight,13,-0.1323
curve,5,-0.3351
curve,5,-0.33
curve,5,-0.4803
curve,5,-0.4698
curve,5,-0.5637500000000001
curve,5,-0.556
curve,5,-0.51775
curve,5,-0.52
curve,5,-0.4265
curve,5,-0.432
curve,5,-0.34099999999999997
curve,5,-0.348
curve,5,-0.20079999999999998
curve,5,-0.20879999999999999
curve,5,-0.06559999999999999
curve,5,-0.0736
curve,5,0.1002
curve,5,0.09
curve,5,0.09
curve,5,0.2384
curve,5,0.3086
curve,5,0.3036
curve,5,0.3036
curve,5,0.3515
curve,5,0.348
curve,5,0.3756
curve,5,0.3741
curve,5,0.327
curve,5,0.328
curve,5,0.28550000000000003
curve,5,0.28800000000000003
curve,5,0.2304
curve,5,0.2349
curve,5,0.13369999999999999
curve,5,0.1392
curve,5,0.0196
curve,5,0.026099999999999998
curve,5,-0.0888
curve,5,-0.0828
curve,5,-0.2119
curve,5,-0.20500000000000002
straight,13,-0.16085000000000002
straight,13,-0.15660000000000002
curve,5,-0.3695
curve,5,-0.365
curve,5,-0.44734999999999997
curve,5,-0.4416
curve,5,-0.537
curve,5,-0.528
curve,5,-0.5025000000000001
curve,5,-0.504
curve,5,-0.4445
curve,5,-0.448
curve,5,-0.38599999999999995
curve,5,-0.39149999999999996
curve,5,-0.2627
curve,5,-0.2697
curve,5,-0.13
curve,5,-0.138
curve,5,0.0249
curve,5,0.015
straight,13,0.08775000000000001
straight,13,0.081
curve,5,0.2447
curve,5,0.2392
curve,5,0.3182
curve,5,0.3132
curve,5,0.356
curve,5,0.352
curve,5,0.335
curve,5,0.336
curve,5,0.28925
curve,5,0.292
curve,5,0.21975
curve,5,0.224
curve,5,0.15159999999999998
curve,5,0.1566
curve,5,0.0462
curve,5,0.052199999999999996
curve,5,-0.0709
curve,5,-0.0644
curve,5,-0.0644
curve,5,-0.2078
curve,5,-0.2
curve,5,-0.30069999999999997
curve,5,-0.295
curve,5,-0.3639
curve,5,-0.36
curve,5,-0.39180000000000004
curve,5,-0.39
curve,5,-0.39
curve,5,-0.39
curve,5,-0.35819999999999996
curve,5,-0.36
curve,5,-0.2858
curve,5,-0.29
curve,5,-0.19460000000000002
curve,5,-0.2
curve,5,-0.094
curve,5,-0.1
straight,13,-0.0068000000000000005
straight,13,-0.0108
curve,5,0.054200000000000005
curve,5,0.05
curve,5,0.10300000000000001
curve,5,0.1
curve,5,0.1114
curve,5,0.1104
curve,5,0.1104
curve,5,0.1104
curve,5,0.1104
curve,5,0.091
curve,5,0.0629
curve,5,0.0644
curve,5,0.0644
curve,5,0.0353
curve,5,-0.002
curve,5,-0.0
curve,5,-0.0
curve,5,-0.0582
curve,5,-0.0552
curve,5,-0.1183
curve,5,-0.115
curve,5,-0.1627
curve,5,-0.16
curve,5,-0.20240000000000002
curve,5,-0.2
straight,13,-0.1139
straight,13,-0.1134
straight,13,-0.1134
straight,13,-0.1134
curve,5,-0.263
curve,5,-0.26
curve,5,-0.3847
curve,5,-0.3772
curve,5,-0.46709999999999996
curve,5,-0.46109999999999995
curve,5,-0.42429999999999995
curve,5,-0.42629999999999996
curve,5,-0.3343
curve,5,-0.3393
curve,5,-0.2133
curve,5,-0.2208
curve,5,-0.1022
curve,5,-0.11
straight,13,0.0232
straight,13,0.0162
curve,5,0.1572
curve,5,0.15
curve,5,0.2544
curve,5,0.2484
curve,5,0.29009999999999997
curve,5,0.28709999999999997
curve,5,0.3055
curve,5,0.3045
curve,5,0.263
curve,5,0.264
curve,5,0.2215
curve,5,0.224
curve,5,0.17459999999999998
curve,5,0.17834999999999998
curve,5,0.08634999999999998
curve,5,0.09134999999999999
curve,5,-0.00525
curve,5,-0.0
curve,5,-0.1067
curve,5,-0.1012
curve,5,-0.2054
curve,5,-0.2
curve,5,-0.2742
curve,5,-0.27
straight,13,-0.1812
straight,13,-0.1782
curve,5,-0.3618
curve,5,-0.36
curve,5,-0.4236
curve,5,-0.42
curve,5,-0.5034
curve,5,-0.49589999999999995
curve,5,-0.44989999999999997
curve,5,-0.45239999999999997
curve,5,-0.3696
curve,5,-0.3741
curve,5,-0.2792
curve,5,-0.2852
curve,5,-0.1785
curve,5,-0.184
curve,5,-0.1152
curve,5,-0.12
curve,5,-0.067
curve,5,-0.07
straight,13,-0.0201
straight,13,-0.0216
straight,13,-0.0039000000000000003
straight,13,-0.0054
curve,5,0.0112
curve,5,0.01
curve,5,-0.0112
curve,5,-0.01
curve,5,-0.0206
curve,5,-0.02
curve,5,-0.0306
curve,5,-0.03
curve,5,-0.0512
curve,5,-0.05
curve,5,-0.07120000000000001
curve,5,-0.07
curve,5,-0.0806
curve,5,-0.08
straight,13,-0.05500000000000001
straight,13,-0.054000000000000006
straight,13,-0.0658
straight,13,-0.0648
straight,13,-0.11200000000000002
straight,13,-0.10800000000000001
curve,5,-0.3101
curve,5,-0.3036
curve,5,-0.43429999999999996
curve,5,-0.42629999999999996
curve,5,-0.4855
curve,5,-0.48
curve,5,-0.5225
curve,5,-0.52
curve,5,-0.57525
curve,5,-0.5720000000000001
curve,5,-0.62725
curve,5,-0.624
curve,5,-0.675
curve,5,-0.672
curve,5,-0.7144999999999999
curve,5,-0.712
curve,5,-0.7545
curve,5,-0.752
curve,5,-0.80725
curve,5,-0.804
curve,5,-0.804
curve,5,-0.79775
curve,5,-0.831
curve,5,-0.82875
curve,5,-0.82875
exception,5,-0.85675
exception,5,-0.855
exception,5,-0.8629999999999999
exception,5,-0.8624999999999999
exception,5,-0.8704999999999999
exception,5,-0.87
exception,5,-0.846
exception,5,-0.8474999999999999
exception,5,-0.7835
exception,5,-0.7875
exception,5,-0.6675
exception,5,-0.6749999999999999
curve,5,-0.511
curve,5,-0.52125
curve,5,-0.30125
curve,5,-0.315
curve,5,-0.11900000000000001
curve,5,-0.13125
curve,5,0.098
curve,5,0.084
curve,5,0.30515
curve,5,0.2944
curve,5,0.5161
curve,5,0.505
curve,5,0.6481
curve,5,0.64
curve,5,0.62275
curve,5,0.621
curve,5,0.54585
curve,5,0.5480999999999999
curve,5,0.45609999999999995
curve,5,0.46109999999999995
curve,5,0.3323
curve,5,0.3393
curve,5,0.2036
curve,5,0.2116
curve,5,0.039200000000000006
curve,5,0.05
straight,13,-0.07919999999999999
straight,13,-0.0702
curve,5,-0.2996
curve,5,-0.29
curve,5,-0.39949999999999997
curve,5,-0.39149999999999996
curve,5,-0.53
curve,5,-0.52
curve,5,-0.5625
curve,5,-0.56
curve,5,-0.5557500000000001
curve,5,-0.556
curve,5,-0.50075
curve,5,-0.504
curve,5,-0.419
curve,5,-0.424
curve,5,-0.322
curve,5,-0.328
curve,5,-0.209
curve,5,-0.216
curve,5,-0.0885
curve,5,-0.096
curve,5,0.0336
curve,5,0.026099999999999998
curve,5,0.1537
curve,5,0.1472
curve,5,0.2554
curve,5,0.25
straight,13,0.17040000000000002
straight,13,0.16740000000000002
straight,13,0.16740000000000002
curve,5,0.3312
curve,5,0.33
curve,5,0.3724
curve,5,0.37
curve,5,0.4231
curve,5,0.41759999999999997
curve,5,0.43599999999999994
curve,5,0.43499999999999994
curve,5,0.3384
curve,5,0.34364999999999996
curve,5,0.19185
curve,5,0.2001
curve,5,0.017599999999999998
curve,5,0.0276
straight,13,-0.0959
straight,13,-0.0864
curve,5,-0.34550000000000003
curve,5,-0.335
curve,5,-0.46164999999999995
curve,5,-0.45239999999999997
curve,5,-0.6285
curve,5,-0.616
curve,5,-0.65
curve,5,-0.648
curve,5,-0.631
curve,5,-0.632
curve,5,-0.5640000000000001
curve,5,-0.5680000000000001
curve,5,-0.466
curve,5,-0.47200000000000003
curve,5,-0.3445
curve,5,-0.352
curve,5,-0.2075
curve,5,-0.216
curve,5,-0.0545
curve,5,-0.064
curve,5,0.08679999999999999
curve,5,0.0783
curve,5,0.2384
curve,5,0.23
straight,13,0.18910000000000002
straight,13,0.1836
curve,5,0.4036
curve,5,0.4
curve,5,0.4553
curve,5,0.4508
curve,5,0.494
curve,5,0.488
curve,5,0.41575
curve,5,0.42
curve,5,0.34175
curve,5,0.348
curve,5,0.348
curve,5,0.20079999999999998
curve,5,0.0462
curve,5,0.0552
curve,5,0.0552
straight,13,-0.0738
straight,13,-0.0648
curve,5,-0.2684
curve,5,-0.26
curve,5,-0.3918
curve,5,-0.3828
curve,5,-0.5305
curve,5,-0.52
curve,5,-0.5710000000000001
curve,5,-0.5680000000000001
curve,5,-0.5680000000000001
curve,5,-0.5680000000000001
curve,5,-0.517
curve,5,-0.52
curve,5,-0.52
curve,5,-0.435
curve,5,-0.44
curve,5,-0.44
curve,5,-0.338
curve,5,-0.225
curve,5,-0.232
curve,5,-0.232
curve,5,-0.1235
curve,5,-0.1305
curve,5,-0.0201
curve,5,-0.026099999999999998
curve,5,0.0985
curve,5,0.092
curve,5,0.092
curve,5,0.2166
curve,5,0.21
curve,5,0.2842
curve,5,0.28
curve,5,0.3118
curve,5,0.31
curve,5,0.2994
curve,5,0.3
curve,5,0.2576
curve,5,0.26
curve,5,0.19640000000000002
curve,5,0.2
curve,5,0.094
curve,5,0.1
straight,13,-0.0109
straight,13,-0.0054
curve,5,-0.1266
curve,5,-0.12
curve,5,-0.226
curve,5,-0.22
curve,5,-0.311
curve,5,-0.3045
curve,5,-0.3505
curve,5,-0.348
curve,5,-0.348
curve,5,-0.35719999999999996
curve,5,-0.35669999999999996
curve,5,-0.35669999999999996
curve,5,-0.3291
curve,5,-0.3306
curve,5,-0.2754
curve,5,-0.2784
curve,5,-0.22319999999999998
curve,5,-0.22619999999999998
curve,5,-0.15259999999999999
curve,5,-0.1566
curve,5,-0.07379999999999999
curve,5,-0.0783
curve,5,-0.0052
curve,5,-0.0092
curve,5,0.0748
curve,5,0.07
curve,5,0.123
curve,5,0.12
straight,13,0.0825
straight,13,0.081
straight,13,0.0869
straight,13,0.0864
curve,5,0.1812
curve,5,0.18
curve,5,0.19469999999999998
curve,5,0.19319999999999998
curve,5,0.1835
curve,5,0.184
curve,5,0.1258
curve,5,0.13
curve,5,0.0187
curve,5,0.025
straight,13,-0.05435
straight,13,-0.048600000000000004
curve,5,-0.2066
curve,5,-0.2
curve,5,-0.2907
curve,5,-0.2852
curve,5,-0.39849999999999997
curve,5,-0.39149999999999996
curve,5,-0.4099
curve,5,-0.4089
curve,5,-0.3675
curve,5,-0.368
curve,5,-0.31275000000000003
curve,5,-0.316
curve,5,-0.24375
curve,5,-0.248
curve,5,-0.17769999999999997
curve,5,-0.18269999999999997
curve,5,-0.08149999999999999
curve,5,-0.087
curve,5,0.0147
curve,5,0.0092
curve,5,0.1266
curve,5,0.12
curve,5,0.21539999999999998
curve,5,0.21
curve,5,0.2736
curve,5,0.27
curve,5,0.3018
curve,5,0.3
curve,5,0.3
curve,5,0.3
curve,5,0.2629
curve,5,0.265
curve,5,0.20140000000000002
curve,5,0.20500000000000002
curve,5,0.1149
curve,5,0.12
curve,5,0.029900000000000003
curve,5,0.035
straight,13,-0.03125
straight,13,-0.027000000000000003
curve,5,-0.1348
curve,5,-0.13
curve,5,-0.20420000000000002
curve,5,-0.2
curve,5,-0.2519
curve,5,-0.2484
curve,5,-0.24409999999999998
curve,5,-0.24359999999999998
curve,5,-0.22519999999999998
curve,5,-0.22619999999999998
curve,5,-0.22619999999999998
curve,5,-0.1848
curve,5,-0.13645
curve,5,-0.1392
curve,5,-0.1392
curve,5,-0.08415
curve,5,-0.0874
curve,5,-0.03405
curve,5,-0.0368
curve,5,0.028900000000000002
curve,5,0.025
curve,5,0.08860000000000001
curve,5,0.085
curve,5,0.1327
curve,5,0.13
straight,13,0.0879
straight,13,0.0864
curve,5,0.1706
curve,5,0.17
curve,5,0.1912
curve,5,0.19
curve,5,0.23770000000000002
curve,5,0.23500000000000001
curve,5,0.19790000000000002
curve,5,0.2
curve,5,0.13640000000000002
curve,5,0.14
curve,5,0.0552
curve,5,0.06
straight,13,-0.0148
straight,13,-0.0108
curve,5,-0.1048
curve,5,-0.1
curve,5,-0.17420000000000002
curve,5,-0.17
curve,5,-0.23399999999999999
curve,5,-0.22999999999999998
curve,5,-0.22999999999999998
curve,5,-0.2397
curve,5,-0.2392
curve,5,-0.21699999999999997
curve,5,-0.21749999999999997
curve,5,-0.18989999999999999
curve,5,-0.1914
curve,5,-0.14539999999999997
curve,5,-0.14789999999999998
curve,5,-0.0885
curve,5,-0.092
curve,5,-0.02895
curve,5,-0.0322
curve,5,0.0339
curve,5,0.03
curve,5,0.0936
curve,5,0.09
curve,5,0.14300000000000002
curve,5,0.14
straight,13,0.09035
straight,13,0.0891
curve,5,0.1756
curve,5,0.17500000000000002
curve,5,0.19090000000000001
curve,5,0.19
curve,5,0.243
curve,5,0.24
curve,5,0.1976
curve,5,0.2
curve,5,0.13640000000000002
curve,5,0.14
curve,5,0.060500000000000005
curve,5,0.065
straight,13,-0.015050000000000001
straight,13,-0.0108
curve,5,-0.1048
curve,5,-0.1
curve,5,-0.17950000000000002
curve,5,-0.17500000000000002
curve,5,-0.23374999999999999
curve,5,-0.22999999999999998
curve,5,-0.2359
curve,5,-0.2349
curve,5,-0.23029999999999998
curve,5,-0.23054999999999998
